city,electoral_district,candidate,party,registration_date_roc,incumbent,roster_status,source_title,source_url,source_date
臺中市,臺中市第2選舉區,張清照,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第2選舉區,楊典忠,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第2選舉區,王立任,民主進步黨,115/09/01,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第2選舉區,陳廷秀,無黨籍,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第2選舉區,陳怡潔,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第2選舉區,陳永祥,台灣民眾黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第2選舉區,顏莉敏,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第3選舉區,吳瓊華,中國國民黨,115/09/04,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第3選舉區,張家銨,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第3選舉區,曾威,民主進步黨,115/09/01,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第3選舉區,林孟令,中國國民黨,115/09/03,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第3選舉區,林汝洲,無黨籍,115/09/04,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第4選舉區,劉和豐,無黨籍,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第4選舉區,王朝坤,無黨籍,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第4選舉區,蔡怡萱,民主進步黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第4選舉區,謝志忠,民主進步黨,115/09/01,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第4選舉區,連佳振,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第4選舉區,連小華,台灣民眾黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第4選舉區,邱愛珊,中國國民黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第4選舉區,陳本添,中國國民黨,115/09/04,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第4選舉區,黃朝淵,親民黨,115/09/03,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第5選舉區,吳呈賢,中國國民黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第5選舉區,周永鴻,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第5選舉區,張烱春,司法改革黨,115/09/01,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第5選舉區,徐瑄灃,無黨籍,115/09/03,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第5選舉區,林鈺梅,無黨籍,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第5選舉區,蔡慧君,無黨籍,115/09/04,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第5選舉區,蕭隆澤,民主進步黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第5選舉區,賴朝國,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第5選舉區,陳映辰,民主進步黨,115/09/01,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第5選舉區,陳清崧,中國國民黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第6選舉區,劉芩妤,台灣民眾黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第6選舉區,張廖乃綸,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第6選舉區,林祈烽,民主進步黨,115/09/01,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第6選舉區,楊大鋐,中國國民黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第6選舉區,陳淑華,民主進步黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第6選舉區,黃馨慧,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第7選舉區,何文海,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第7選舉區,劉士州,中國國民黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第7選舉區,吳佩芸,無黨籍,115/09/04,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第7選舉區,張耀中,民主進步黨,115/09/01,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第7選舉區,朱暖英,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,吳宗學,中國國民黨,115/09/03,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,彭振芳,無黨籍,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,曾咨耀,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,楊政昱,無黨籍,115/09/04,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,段體佩,無黨籍,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,沈佑蓮,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,蔡佩珊,小民參政歐巴 桑聯盟,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,許育璿,中國國民黨,115/09/03,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,謝家宜,民主進步黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,賴順仁,中國國民黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,邱于珊,台灣民眾黨,115/08/31,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,陳信秀,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第8選舉區,陳諭韋,無黨籍,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第9選舉區,簡嘉佑,民主進步黨,115/09/01,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第9選舉區,陳俞融,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第9選舉區,陳政顯,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺中市,臺中市第9選舉區,陳文政,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺中市議會第5屆議員選舉候選人登記情形一覽表（8月31日-9月4日）,https://web.cec.gov.tw/api/file/19b865cd-1164-4d93-8947-a86577a1ae95.pdf,2026-09-04
臺北市,臺北市第1選舉區,侯漢廷,新黨,115/09/04,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,劉致妤,無黨籍,115/09/03,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,張斯綱,中國國民黨,115/09/03,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,李文,無黨籍,115/08/31,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,林世宗,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,林延鳳,民主進步黨,115/09/04,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,林揚庭,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,林杏兒,中國國民黨,115/09/03,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,林聖峰,天宙和平統一 家庭黨,115/09/04,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,汪志冰,中國國民黨,115/09/03,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,紀建漢,無黨籍,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,謝閔弘,時代力量,115/08/31,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,賴苡任,中國國民黨,115/09/03,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,鍾佩玲,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,陳彥廷,無黨籍,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,陳怡潔,無黨籍,115/09/03,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,陳慈慧,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,陳賢蔚,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,陳重文,無黨籍,115/09/03,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第1選舉區,黃瀞瑩,台灣民眾黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,何孟樺,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,何恕懷,新黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,吳世正,中國國民黨,115/09/04,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,吳欣岱,台灣基進,115/08/31,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,李明賢,中國國民黨,115/08/31,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,游淑慧,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,王孝維,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,闕枚莎,中國國民黨,115/09/03,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,陳冠安,中國國民黨,115/09/01,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,陳又新,民主進步黨,115/09/04,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,陳宥丞,台灣民眾黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,高嘉瑜,民主進步黨,115/09/01,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第2選舉區,黃啟彬,永久和平自然 法,115/09/04,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第3選舉區,左曉明,無黨籍,115/09/03,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第3選舉區,張文潔,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第3選舉區,戴錫欽,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第3選舉區,李明璇,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第3選舉區,林柏勛,無黨籍,115/09/04,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第3選舉區,洪健益,民主進步黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第3選舉區,秦慧珠,中國國民黨,115/09/02,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第3選舉區,許原榮,中國國民黨,115/09/04,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
臺北市,臺北市第3選舉區,許淑華,民主進步黨,115/09/04,,已完成登記，待中選會審定,臺北市第15屆議員選舉候選人登記冊（8月31日-9月4日）,https://web.cec.gov.tw/api/file/94bd36a5-66c3-4773-b125-500c422d98af.pdf,2026-09-04
